title,Ingridients,webLink,Images
Chargrilled whole squid,"['4 medium-sized whole squid , from sustainable sources, ask your fishmonger, cleaned and prepared, wings left on', '1 tablespoon fennel seeds', 'sea salt', 'freshly ground black pepper', '2 lemons , zest and juice of', 'extra virgin olive oil', '2-3 red chillies , deseeded and sliced', '1 handful of fresh mint , finely chopped', '1 lemon , cut into wedges, to serve']",https://www.jamieoliver.com/recipes/seafood-recipes/chargrilled-whole-squid-with-chilli-and-mint/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/118_1_1439208917.jpg?tr=w-330
Chargrilled tuna with oregano oil and beautifully dressed peas and broad beans,"['For the oregano oil', '1 small bunch of fresh oregano or marjoram , leaves picked', 'sea salt', '1 lemon , juice of', 'best-quality extra virgin olive oil', 'For the tuna, beans and peas', '4 handfuls of podded peas', '2 handfuls of podded broad beans', '80 ml best-quality extra virgin olive oil', 'sea salt', 'freshly ground back pepper', '1 small bunch of fresh mint , leaves picked', '1 lemon , juice of', '4 x 200 g tuna steaks , from sustainable sources, ask your fishmonger, cut 1cm thick']",https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-oregano-oil-and-beautifully-dressed-peas-and-broad-beans/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/117_1_1436538108.jpg?tr=w-330
Chargrilled squid with rustic guacamole,"['2 x 150 g squid , ask your fishmonger, tubes cleaned and kept whole, and tentacles, from sustainable sources', 'olive oil', 'extra virgin olive oil', '½ lime', 'Guacamole', '1-2 fresh red chillies', 'a few sprigs of fresh coriander', '½ red onion', '1 tomato', '2 very ripe avocados', '2 limes']",https://www.jamieoliver.com/recipes/seafood-recipes/chargrilled-squid-with-rustic-guacamole/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/115_1_1436535452.jpg?tr=w-330
Chargrilled pork leg with asparagus,"[""100 g goat's cheese"", '8 tablespoons extra virgin olive oil , plus a little extra', '1 clove garlic', '1 small bunch fresh lemon thyme , leaves picked', '4 x 175 g higher-welfare pork escalopes , about 1cm thick', 'sea salt', 'freshly ground black pepper', '500 g asparagus , finely sliced lengthways', '250 g green and yellow courgettes , finely sliced lengthways', '4 tablespoons cider vinegar or white wine vinegar', '1 bunch of fresh mint , leaves picked']",https://www.jamieoliver.com/recipes/pork-recipes/chargrilled-pork-leg-with-asparagus/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/114_1_1438935885.jpg?tr=w-330
Burgers & sliders,"['BURGER', '2 medium red onions', 'olive oil', ""6 Jacob's crackers , or 4 slices of bread"", '500 g quality lean minced beef', '1 large free-range egg', '30 g Parmesan cheese', 'SPICY MAYO', '2 teaspoons low-fat mayonnaise , made with free-range eggs', '2 teaspoons fat-free natural yoghurt', '1 teaspoon tomato ketchup', '1 good pinch of smoked paprika or cayenne pepper', '½ a lemon', 'TO SERVE', '6 rashers of higher-welfare smoked streaky bacon', '6 large burger buns , or 18 small burger buns', '1 soft round lettuce', '4 tomatoes', '6 gherkins', 'a few pickled chillies']",https://www.jamieoliver.com/recipes/beef-recipes/burgers-sliders/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/102_1_1438959735.jpg?tr=w-330
Blackened barbecued pork fillets,"['MARINADE', '½ teaspoon cumin seeds', '1 teaspoon fennel seeds', '2 cloves', '1 heaped tablespoon sweet smoked paprika', '1 orange', '½ a bunch of fresh thyme', '4 cloves of garlic', '150 ml Heinz organic tomato ketchup', '6 tablespoons balsamic vinegar', 'PORK', '4 x 400 g higher-welfare pork fillets', 'a few sprigs of fresh coriander , optional', '1 lemon , optional']",https://www.jamieoliver.com/recipes/pork-recipes/blackened-barbecued-pork-fillets/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/86_1_1438784301.jpg?tr=w-330
Best lamb cutlets with special basil sauce,"['12 quality lamb cutlets', '1 small handful of fresh thyme , leaves picked', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '400 g mushrooms , brushed clean and torn', '1 small handful of fresh flat-leaf parsley', '1 lemon', '2 handfuls of pine nuts', '2 large handfuls of fresh basil', '3-5 tablespoons balsamic vinegar']",https://www.jamieoliver.com/recipes/lamb-recipes/best-lamb-cutlets-with-special-basil-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/79_1_1439914953.jpg?tr=w-330
Best chargrilled steak,"['For the salsa verde', '1½-2 cloves of garlic , peeled', '1 small handful of capers', '1 small handful of gherkins pickled in sweet vinegar', '6 anchovy fillets', '2 large handfuls of flat-leaf parsley , leaves picked', '1 bunch of fresh basil , leaves picked', '1 handful of fresh mint , leaves picked', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the steak', '1 large bunch of fresh lemon thyme or thyme', '1 clove of garlic', '1 anchovy fillet', '1 lemon , zest of', '10 tablespoons extra virgin olive oil', '4 x 175 g quality fillet or sirloin steaks', '4 rashers higher-welfare smoked streaky bacon', '8 medium large Portobello or other flat mushroom', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/beef-recipes/best-chargrilled-steak/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/78_1_1438935811.jpg?tr=w-330
Beautiful smoky barbecued shellfish,"['1 clove of garlic , peeled and finely grated', '3 lemons , zest and juice of', 'extra virgin olive oil', '2 handfuls of fresh flat-leaf parsley , leaves picked and chopped, stalks finely chopped', 'herb branches, such as bay, rosemary or myrtle branches , optional', '2 kg shellfish , from sustainable sources, ask your fishmonger', '2-4 fresh red chillies , deseeded and sliced']",https://www.jamieoliver.com/recipes/seafood-recipes/beautiful-smoky-barbecued-shellfish/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/70_1_1439198312.jpg?tr=w-330
Bay salt prawn skewers,"['20 raw king prawns , peeled, deveined, from sustainable sources', '4 small courgettes', '10 fresh bay leaves', '½ a lemon', '2 large handfuls of freshly podded peas', '2 large handfuls of freshly podded broad beans', '½ a bunch of fresh mint , (15g)', 'a few chive flowers , optional']",https://www.jamieoliver.com/recipes/seafood-recipes/bay-salt-prawn-skewers-with-summer-veg/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/63_1_1438959537.jpg?tr=w-330
Barbecued Thai-style chicken legs,"['4 free-range chicken legs', '1 bunch of fresh coriander', '2 sticks of lemongrass', '3 cloves of garlic', '5 cm piece of ginger', '2 limes', '1 fresh green chilli', 'sunflower oil']",https://www.jamieoliver.com/recipes/chicken-recipes/barbecued-thai-chicken-legs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/59_36_1434037590.jpg?tr=w-330
Barbecued scallops,"['200 g brown or green lentils', '1 clove garlic', '1 sprig fresh sage', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '16 small fresh scallops , from sustainable sources, ask your fishmonger', '12 slices higher-welfare pancetta or thinly sliced streaky bacon', 'olive oil', '1 small bunch watercress , washed and drained', '1 lemon , juice of']",https://www.jamieoliver.com/recipes/seafood-recipes/barbecued-scallops/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/58_1_1438702388.jpg?tr=w-330
Barbecued red mullet with a hot salsa,"['4 red mullet , from sustainable sources, ask your fishmonger, scaled, cleaned and gutted', '1 small bunch fresh oregano , leaves picked', 'sea salt', 'freshly ground black pepper', 'For the salsa', 'olive oil', '1 handful black olives , stoned and roughly chopped', '3 cloves garlic , peeled and finely sliced', '1 fresh red chilli , deseeded and finely sliced', 'a few sprigs fresh rosemary', '6 ripe tomatoes , different colours if you can find them, roughly chopped', '½ lemon , juice of', '1 small bunch fresh flat-leaf parsley , leaves picked and torn']",https://www.jamieoliver.com/recipes/fish-recipes/barbecued-red-mullet-with-a-hot-salsa/,https://img.jamieoliver.com/jamieoliver/recipe-database/46338247.jpg?tr=w-330
Barbecued langoustines with aioli,"['½ clove garlic , peeled', '1 teaspoon sea salt , plus a little extra', '1 large free-range egg yolk', '1 teaspoon Dijon mustard', '300 ml extra virgin olive oil', 'lemon juice , to taste', 'freshly ground black pepper', '12 langoustines , from sustainable sources, ask your fishmonger', 'sprigs fennel tops , optional']",https://www.jamieoliver.com/recipes/seafood-recipes/barbecued-langoustines-with-aioli/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/55_1_1439309121.jpg?tr=w-330
Barbecued chicken,"['2 sprigs fresh rosemary', '1 lemon', 'olive oil', '4 skinless free-range chicken breasts', '1 teaspoon wholegrain mustard', 'extra virgin olive oil', '24 ripe cherry tomatoes , on the vine', '400 g green beans']",https://www.jamieoliver.com/recipes/chicken-recipes/barbecued-chicken-with-warm-green-bean-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/53_2_1434040002.jpg?tr=w-330
Barbecued chicken,"['1 orange', '1 dried chilli', '1½ heaped teaspoons smoked paprika', '1½ teaspoons Dijon or English mustard', '3 tablespoons runny honey', '3 tablespoons ketchup', '1 teaspoon olive oil', '4 x 120 g skinless higher-welfare chicken breasts']",https://www.jamieoliver.com/recipes/chicken-recipes/barbecued-chicken/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/52_36_1433952202.jpg?tr=w-330
A cracking burger,"[""12 Jacob's cream crackers"", '8 sprigs of fresh flat-leaf parsley', '500 g quality minced beef', '2 heaped tablespoons Dijon mustard , optional', '1 large free-range egg', 'olive oil', '1 cos or round lettuce', '3 ripe tomatoes', '1 red onion', '3-4 gherkins', '6 slices of Cheddar cheese , optional', '6 quality burger buns']",https://www.jamieoliver.com/recipes/beef-recipes/a-cracking-burger/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/7_1_1434019298.jpg?tr=w-330
Mega stuffed sweet potatoes,"['4 large sweet potatoes', 'olive oil', '8 rashers of higher-welfare smoked streaky bacon , optional', '125 g Monterey Jack or Cheddar cheese', '4 spring onions', '1-2 fresh red chillies', 'soured cream , to serve']",https://www.jamieoliver.com/recipes/vegetables-recipes/mega-stuffed-sweet-potatoes/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1597_1_1440069372.jpg?tr=w-330
Quinoa & kale muffins,"['olive oil', '½ a small shallot', '1 clove of garlic', '50 g kale', '4 large free-range eggs', '200 g cooked leftover quinoa', '100 g ground almonds', '85 g feta cheese', '1 ripe avocado', '1 small bunch of chives']",https://www.jamieoliver.com/recipes/vegetables-recipes/quinoa-kale-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/4hGp62uKaqlBM4C24cf7U_.jpg?tr=w-330
English muffins,"['300 ml milk , plus extra', '1 x 7 g sachet of dried yeast', '25 g white caster sugar', '50 g shortening or lard', '425 g plain flour , plus extra', '20 g polenta , optional', 'unsalted butter']",https://www.jamieoliver.com/recipes/bread-recipes/english-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/DkpfeF8faEb93rE6MLVQRC.jpg?tr=w-330
Chocolate chip muffins,"['olive or rapeseed oil', '375 g plain flour', '1 tablespoon baking powder', '½ teaspoon baking soda', '10 tablespoons unsalted butter', '200 g sugar', '2 large free-range eggs', '360 ml natural yoghurt', '2 generous handfuls of chocolate chips', 'POMEGRANATE ICING', '1 splash of pomegranate juice', '2 tablespoons icing sugar']",https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-chip-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/46259354.jpg?tr=w-330
Panettone muffins,"['550 g plain flour', '2 x 5 g sachets of dried yeast', '200 ml milk', '4 large free-range eggs', 'olive oil', '3 large free-range egg yolks', '1 teaspoon vanilla bean paste', '100 g caster sugar', '200 g unsalted butter , (at room temperature)', '2 oranges', '1 lemon', '100 g raisins and sultanas', '100 g mixed peel', '50 g flaked almonds']",https://www.jamieoliver.com/recipes/bread-recipes/panettone-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/3duZ3OpMar0Akc3ckp99mN.jpg?tr=w-330
Gluten-free cottage cheese muffins,"['150 g whole blanched almonds', '225 g plain cottage cheese', '100 g gluten-free flour', '100 g sun-dried tomatoes , (or semi-dried tomatoes), drained', '1 teaspoon gluten-free baking powder', '75 g Parmesan cheese', 'a few sprigs of fresh thyme', '4 large free-range eggs', '3 tablespoons vegetable oil , (or other light oil)']",https://www.jamieoliver.com/recipes/cheese-recipes/gluten-free-cottage-cheese-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1269_29_1438676890.jpg?tr=w-330
Dairy-free apple muffins,"['150 g dairy-free margarine , (suitable for baking)', '125 g golden caster sugar', '1 large free-range egg', '100 g self-raising flour', '1 teaspoon baking powder', '1 teaspoon ground cinnamon', '125 g ground almonds', '100 g hazelnuts', '1 eating apple', '1 teaspoon vanilla extract']",https://www.jamieoliver.com/recipes/fruit-recipes/dairy-free-apple-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1239_15_1421663688.jpg?tr=w-330
Gluten-free chocolate & blueberry muffins,"['50 g gluten-free plain flour', '1 teaspoon xanthan gum', '175 g ground almonds', '250 g golden caster sugar', '1 teaspoon vanilla extract', '6 large free-range eggs', '50 g white chocolate', '200 g blueberries', '200 g unsalted butter']",https://www.jamieoliver.com/recipes/chocolate-recipes/gluten-free-chocolate-blueberry-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1110_1_1439300233.jpg?tr=w-330
Scrambled egg muffins with smoked salmon and soured cream,"['4 large free-range eggs , preferably free-range or organic', 'sea salt', 'freshly ground black pepper', '4 muffins , halved', '20 g butter , plus a little extra', '8 slices smoked salmon , from sustainable sources, ask your fishmonger', '140 ml soured cream', '1 small bunch fresh chives , finely chopped', '1 lemon , quartered']",https://www.jamieoliver.com/recipes/fish-recipes/scrambled-egg-muffins-with-smoked-salmon-and-soured-cream/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/486_1_1438962870.jpg?tr=w-330
Mother's Day rhubarb and ginger muffins,"['350 g plain flour', '1 teaspoon baking powder', '½ teaspoon salt', '325 g brown sugar', '½ a lemon', '250 ml milk', '1 orange , zest only', '2 pieces of stem ginger , finely chopped', '1 large free-range egg', '100 g butter , plus 1 tablespoon extra, melted', '300 g rhubarb , finely chopped']",https://www.jamieoliver.com/recipes/fruit-recipes/mother-s-day-rhubarb-and-ginger-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/348_1_1436867017.jpg?tr=w-330
Butternut squash muffins with a frosty top,"['400 g butternut squash , skin on, deseeded and roughly chopped', '350 g light soft brown sugar', '4 large free-range eggs', '300 g plain flour , unsifted', '2 heaped teaspoons baking powder', '1 handful walnuts', '1 teaspoon ground cinnamon', '175 ml extra virgin olive oil', 'FROSTED CREAM TOPPING', '1 clementine , zest of', '1 lemon , zest of', '½ lemon , juice of', '140 ml soured cream', '2 heaped tablespoons icing sugar , sifted', 'lavender flowers or rose petals , optional', '1 vanilla pod , split lengthways and seeds scraped out']",https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-squash-muffins-with-a-frosty-top/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/103_1_1421150628.jpg?tr=w-330
Mushroom cannelloni,"['2 small onions', '2 cloves of garlic', 'olive oil', '2 leeks', '750 g chestnut mushrooms', '75 g plain flour', '1 litre semi-skimmed milk', '120 g Cheddar cheese', '250 g dried cannelloni tubes']",https://www.jamieoliver.com/recipes/mushroom-recipes/mushroom-cannelloni/,https://img.jamieoliver.com/jamieoliver/recipe-database/109386578.jpg?tr=w-330
